Normal 1;Normal2;Impersonation;Replay 1;Replay 2
28;40;37;30;38
28;40;36;30;39
28;40;35;30;38
28;40;37;30;38
28;40;35;30;38
28;40;34;30;38
28;40;34;29;38
28;40;34;30;38
28;40;32;30;38
28;40;35;30;38
28;39;34;30;38
28;40;35;30;38
28;40;34;30;38
28;40;33;29;38
29;40;34;30;38
28;40;34;30;37
28;40;34;30;38
28;40;32;29;38
28;40;32;29;38
28;40;33;30;38
28;40;33;30;38
28;40;31;29;38
28;40;33;30;38
28;40;32;30;38
28;40;32;30;38
28;40;31;30;38
28;40;32;30;38
28;40;31;30;39
28;40;33;30;38
28;40;34;30;38
29;40;32;30;38
28;40;33;29;38
28;40;32;30;38
28;40;32;30;38
28;40;34;30;38
28;40;34;30;38
28;40;33;30;38
28;41;33;30;37
28;40;33;30;37
28;40;35;30;38
28;40;36;30;38
28;40;33;30;37
28;40;34;30;37
28;40;33;30;38
28;40;33;30;38
28;40;34;30;38
28;40;36;29;38
28;40;35;30;38
28;40;36;30;38
28;40;34;30;37
28;40;34;30;37
28;40;35;30;38
28;40;35;30;37
28;40;35;30;37
28;40;33;30;37
28;40;35;30;38
28;40;33;30;38
28;40;35;30;37
28;40;36;29;38
28;40;33;30;37
28;40;34;30;37
28;40;36;30;38
28;40;33;30;38
28;40;34;30;37
28;40;33;30;38
28;40;33;30;38
28;40;33;30;38
28;40;35;30;38
28;40;32;30;38
28;40;35;30;38
28;40;33;30;38
28;40;35;30;38
28;40;33;30;38
28;40;35;30;37
28;40;33;30;38
28;40;35;30;38
28;40;32;30;38
28;40;35;30;39
28;40;33;30;38
28;40;33;30;38
28;40;33;30;37
28;40;33;30;38
28;40;33;30;38
28;40;33;29;37
28;41;34;30;38
28;40;32;29;38
29;40;32;30;38
28;40;33;30;38
28;40;33;30;38
28;40;32;30;38
28;40;31;30;37
28;40;32;30;38
28;40;34;30;38
28;40;34;30;38
28;40;33;30;38
28;40;34;30;38
28;40;36;30;38
28;40;36;30;37
28;40;37;30;38
28;40;34;30;38
28;40;34;30;38
28;40;34;30;37
28;40;33;30;38
28;40;32;30;38
28;40;35;30;38
28;40;35;30;38
29;40;33;30;37
28;40;33;30;38
28;40;32;30;38
28;39;34;30;37
28;40;32;29;38
28;40;32;30;38
28;39;34;30;38
28;40;33;30;38
28;40;33;29;38
28;40;35;30;38
28;40;33;30;37
28;40;36;30;39
28;40;34;30;37
28;40;35;30;38
28;40;36;30;38
28;40;37;30;38
28;40;35;30;38
28;40;35;30;38
28;40;34;30;38
28;40;36;30;38
28;40;35;30;38
28;39;35;30;38
28;40;33;30;38
28;40;35;30;38
28;40;35;30;38
28;40;33;30;38
28;40;35;30;38
28;40;36;30;38
28;40;33;30;38
28;40;32;30;38
28;40;32;29;38
28;40;35;30;38
28;40;32;29;37
28;40;32;30;38
28;40;32;30;38
28;40;34;30;38
28;40;31;30;38
29;40;32;30;38
28;40;33;30;38
28;40;31;30;38
28;40;30;29;38
28;40;33;30;38
28;40;31;30;38
28;40;32;30;38
29;40;31;30;38
28;40;31;30;38
28;40;31;29;38
28;40;32;30;37
28;40;30;30;38
28;40;30;30;38
27;40;33;30;38
28;40;30;30;38
28;40;31;30;38
28;40;31;29;37
28;40;30;30;37
28;40;31;30;38
28;40;30;29;38
29;40;31;30;38
28;40;32;30;38
28;40;33;29;38
28;40;32;30;38
28;40;31;30;38
28;40;33;30;37
28;40;34;30;37
28;40;32;30;37
28;39;33;30;38
28;40;35;30;38
29;40;33;30;37
28;40;35;29;38
28;39;36;30;37
28;40;36;30;37
28;40;35;29;37
28;40;35;30;37
28;40;36;30;37
28;40;35;30;39
28;40;33;29;37
28;40;36;30;38
28;40;34;29;38
28;39;33;30;38
28;39;33;30;38
29;40;35;30;38
28;39;34;30;38
28;40;34;30;38
28;40;33;30;38
27;39;33;30;38
28;40;35;30;38
28;40;34;30;38
28;40;35;30;38
28;40;33;30;38
28;40;33;30;38
28;40;36;30;38
28;40;33;30;38
28;40;32;30;38
28;40;35;30;38
28;40;34;30;38
28;40;35;30;38
28;39;36;30;38
28;40;34;30;38
28;40;36;30;38
28;40;35;30;38
28;39;34;30;38
28;40;33;30;38
28;40;36;30;38
28;39;36;30;38
28;40;36;30;38
28;40;34;30;37
28;40;35;30;38
28;40;33;30;37
28;40;36;30;39
28;40;33;30;37
28;40;36;30;37
28;39;34;30;38
28;40;35;30;38
28;40;36;30;38
28;40;35;30;38
28;40;35;30;38
28;40;35;30;38
28;40;37;30;38
28;40;36;29;38
28;40;35;30;37
28;40;36;30;38
28;40;35;30;38
28;40;36;30;38
28;40;35;30;37
28;39;35;30;38
28;40;37;30;38
28;40;35;30;37
28;40;35;29;38
28;39;36;30;38
28;40;37;30;38
28;40;34;29;38
28;40;34;30;38
28;40;35;30;38
28;40;34;29;38
29;40;34;30;38
28;40;36;30;38
28;39;34;30;38
28;40;33;30;38
29;39;34;30;38
28;39;36;30;38
28;40;35;29;38
28;40;36;30;38
28;40;37;30;38
28;39;34;30;38
28;40;34;30;38
28;40;37;30;38
28;40;34;29;38
28;40;36;30;38
28;40;35;30;38
28;40;35;30;38
28;40;34;30;38
28;39;35;30;38
28;39;33;30;38
28;40;33;30;38
28;40;36;30;38
28;40;33;30;38
28;40;35;30;38
28;40;33;30;37
28;40;33;30;38
28;40;34;30;38
28;39;34;30;39
28;40;34;30;38
28;39;34;30;38
28;40;33;30;38
28;40;35;30;38
28;40;34;30;37
28;40;35;30;37
28;39;34;30;38
28;40;36;30;38
28;40;33;30;38
28;40;34;30;37
28;40;35;30;37
28;39;34;30;38
28;40;33;30;37
28;40;34;30;37
28;39;34;30;37
28;39;35;30;37
28;40;33;30;37
27;40;34;30;37
28;40;34;30;37
28;40;34;29;38
28;40;34;30;37
28;39;33;30;37
28;39;33;30;38
28;39;33;30;37
28;39;32;30;38
28;40;32;30;37
28;40;31;30;38
28;40;34;30;37
28;40;32;30;38
28;39;33;30;38
28;39;34;30;38
28;40;33;30;38
28;40;32;30;38
29;40;35;30;38
28;39;35;30;38
28;40;32;30;38
28;40;34;30;38
28;40;35;30;38
28;40;35;30;38
28;39;33;30;38
28;40;35;30;38
28;40;36;29;38
28;40;34;30;38
28;40;34;30;38
28;39;36;30;38
28;39;35;30;38
28;40;33;30;38
28;40;33;30;38
28;40;33;30;38
28;39;32;30;38
28;40;32;30;38
28;40;34;30;37
28;39;35;30;38
28;40;32;30;38
28;39;32;30;38
28;40;35;30;38
28;39;35;30;38
28;39;33;30;38
27;39;33;30;38
28;39;35;30;38
28;39;32;30;38
28;39;35;30;37
28;40;36;30;38
28;39;35;30;38
28;40;33;30;38
28;40;37;30;38
28;40;37;30;38
28;39;34;30;38
28;39;35;30;38
28;39;37;30;38
28;40;35;30;38
28;40;37;30;38
28;40;34;30;37
28;40;35;30;38
28;39;36;30;38
28;40;35;30;38
28;40;36;30;38
28;39;36;30;38
28;40;34;30;38
28;40;36;30;38
28;40;34;30;38
28;39;33;30;38
28;40;36;30;38
28;40;33;30;38
28;39;35;30;38
28;40;33;30;37
27;40;36;30;38
28;39;36;30;38
29;39;34;30;37
28;39;35;30;37
28;40;33;30;38
27;40;33;30;38
28;39;32;30;38
28;40;32;30;38
27;39;34;30;38
28;39;34;29;38
28;40;32;30;38
28;40;35;30;38
28;40;34;30;38
27;39;36;30;38
28;40;35;30;37
28;40;36;30;39
28;40;36;30;38
28;40;37;30;37
28;40;35;30;38
28;39;37;30;38
28;40;37;30;38
28;40;38;30;38
28;39;35;30;38
28;40;34;30;38
28;40;35;30;37
28;39;37;30;38
28;39;34;30;38
28;40;35;30;38
28;40;36;30;38
28;39;35;30;38
28;39;34;30;38
28;40;36;30;38
28;39;33;30;38
28;39;35;30;38
28;39;35;30;38
28;39;35;30;38
28;39;36;30;38
28;39;34;30;37
28;40;36;30;38
28;40;36;30;37
28;39;35;30;38
28;39;35;30;37
28;39;35;30;37
28;40;34;30;38
28;40;37;30;38
28;40;37;29;38
28;39;35;30;37
28;40;34;30;38
28;40;37;30;37
28;39;37;30;37
28;39;37;30;37
28;39;35;30;38
28;40;38;30;38
28;39;38;30;37
28;39;38;30;38
28;39;38;30;37
28;40;36;30;38
28;39;35;30;38
28;39;35;30;38
28;39;36;30;38
28;39;34;30;37
28;40;36;30;38
28;39;35;30;38
28;39;34;30;37
28;39;36;30;38
28;39;34;30;38
28;39;36;30;38
28;39;34;30;38
27;40;35;30;38
28;39;33;30;38
28;39;35;30;38
28;39;35;30;38
28;39;33;30;38
27;39;33;30;38
28;39;35;30;38
28;39;36;30;38
28;39;34;30;38
28;39;33;30;38
27;39;34;30;38
28;39;33;30;38
28;40;33;30;38
28;40;35;30;38
28;39;33;30;38
28;40;33;30;38
28;39;33;30;38
28;39;32;30;38
28;39;35;30;38
28;40;33;30;38
28;39;32;30;38
28;39;35;30;38
28;39;33;30;38
28;39;33;30;38
28;40;33;30;38
28;39;35;30;38
28;39;34;30;38
28;39;33;30;38
28;40;34;30;38
28;39;33;30;38
28;39;33;30;38
28;39;34;30;38
28;39;33;30;38
28;39;35;30;38
28;39;34;30;38
28;39;35;30;38
28;40;36;30;37
28;39;35;30;38
28;39;36;30;38
28;39;36;30;38
28;39;37;30;39
28;39;35;30;37
28;39;36;30;38
28;39;36;30;38
28;39;35;30;38
28;39;35;30;38
28;40;36;30;38
27;39;34;29;38
28;39;37;30;38
28;39;34;30;38
28;39;35;30;38
27;39;35;30;38
28;39;34;30;38
28;39;33;30;38
28;40;35;30;38
28;39;32;30;38
28;39;35;30;38
28;39;34;30;38
28;40;34;30;38
28;39;33;30;38
28;39;35;30;38
28;39;34;30;38
28;39;34;30;38
28;39;36;30;38
28;39;36;30;38
28;39;34;30;38
28;39;34;30;39
28;39;36;30;38
28;39;34;30;38
28;39;36;30;38
28;39;35;30;38
28;39;35;30;38
28;39;34;30;38
28;39;36;30;38
28;39;36;30;38
28;39;35;30;38
28;39;35;30;38
28;40;36;30;38
28;39;37;30;38
28;39;36;30;38
28;39;37;30;38
28;39;35;29;38
28;39;36;30;38
28;39;35;30;38
28;39;34;30;38
28;39;35;30;38
28;39;34;30;38
28;39;36;30;38
28;39;33;30;38
28;39;35;30;38
28;39;35;30;38
28;39;34;30;38
28;39;36;30;38
28;39;36;30;38
28;39;37;30;38
28;39;37;30;37
28;39;36;30;38
28;39;38;30;38
28;40;38;30;37
28;39;37;30;38
28;38;38;30;38
28;39;36;30;38
28;39;37;30;38
28;39;37;30;38
28;39;38;30;38
28;39;36;30;37
28;39;35;30;38
28;39;38;30;38
28;39;35;30;38
28;39;35;30;38
28;39;37;30;38
28;39;36;30;38
28;39;35;30;38
28;39;34;30;38
28;39;37;30;38
28;39;35;30;37
28;39;33;31;38
28;39;34;30;37
28;39;36;30;38
28;39;35;30;38
28;39;36;30;38
28;39;36;30;38
28;39;37;30;38
28;39;35;30;38
28;39;35;30;38
28;39;35;30;39
28;40;34;30;38
28;39;36;30;38
28;39;34;30;38
28;39;36;30;37
28;39;37;30;38
28;39;35;30;38
28;39;37;30;38
28;39;36;30;38
28;39;37;30;38
28;39;37;30;38
27;39;35;30;38
28;39;37;30;38
28;39;37;30;38
27;39;36;30;38
28;39;34;30;38
28;39;35;30;38
28;40;35;30;38
28;39;35;30;38
28;39;35;30;38
28;39;36;30;38
28;39;35;30;38
28;39;34;30;38
28;39;34;30;38
28;39;33;30;38
28;40;34;30;37
28;39;33;30;38
28;39;34;30;38
28;39;32;30;37
28;39;35;30;37
28;39;34;30;38
28;39;33;30;38
28;39;34;30;38
28;39;35;30;38
28;39;35;30;38
28;39;34;30;38
28;39;34;30;38
28;39;36;30;38
28;39;34;30;38
28;39;33;30;38
28;39;33;30;38
28;39;34;30;38
28;39;32;30;38
28;39;32;30;38
28;39;34;30;38
28;39;32;30;38
28;39;32;30;38
28;39;34;29;38
28;39;32;30;38
28;39;34;30;38
28;39;34;30;38
28;39;32;30;38
27;39;34;30;38
28;39;35;30;38
28;39;34;30;38
28;39;32;30;38
28;39;32;30;38
28;39;35;30;38
28;39;35;30;38
28;39;33;30;38
28;39;35;31;38
28;39;34;30;38
28;39;34;30;38
28;39;36;30;38
28;39;33;30;38
28;39;35;30;38
28;39;35;30;37
28;39;35;30;38
28;39;34;30;38
28;39;36;30;38
28;39;37;29;38
28;39;34;30;38
28;39;35;30;38
28;39;35;30;37
28;39;36;30;37
28;39;36;30;38
27;39;34;30;38
28;39;33;30;39
28;39;35;30;38
28;39;36;30;38
28;39;34;30;38
28;39;33;30;38
28;39;33;30;38
28;39;32;30;38
28;39;31;30;37
28;39;32;30;38
28;39;31;30;38
28;39;33;30;38
28;39;31;30;38
28;39;33;30;38
28;39;31;30;38
28;39;33;30;37
28;39;33;30;38
28;39;35;30;38
28;39;34;30;38
28;39;35;30;37
28;39;35;30;38
28;39;37;30;37
28;39;35;30;38
28;39;36;30;38
28;39;34;30;38
28;39;36;30;38
28;39;35;30;38
28;39;36;30;38
28;39;35;30;38
28;39;36;30;37
28;39;37;31;38
28;39;34;30;38
28;39;35;30;37
28;39;36;30;38
28;39;37;30;38
28;39;36;30;38
28;39;35;30;38
28;39;36;30;38
27;39;34;30;38
28;39;36;30;38
28;39;36;30;38
28;39;34;30;38
28;39;33;30;38
28;39;33;30;38
28;39;35;30;38
28;39;35;30;38
28;39;35;30;38
27;39;34;30;38
28;39;35;30;38
28;39;35;30;38
28;39;35;30;38
28;39;36;30;38
28;38;34;30;38
28;39;37;30;38
28;39;34;30;38
28;39;34;30;38
28;39;36;30;38
28;38;34;30;38
28;39;33;30;38
28;39;36;30;38
28;39;35;30;38
28;39;36;30;38
28;39;34;30;38
28;39;35;30;38
28;39;36;30;38
28;39;34;30;38
28;39;35;30;38
28;39;36;30;38
28;39;37;30;37
28;39;37;30;38
28;39;35;31;37
28;39;34;30;38
28;39;36;30;38
28;39;34;30;38
28;39;36;30;38
28;38;34;30;38
28;39;36;30;38
28;39;36;30;38
28;39;35;30;38
28;39;35;30;38
28;39;37;30;37
28;39;37;30;38
28;39;34;30;38
28;39;34;30;38
28;39;35;30;38
27;39;35;30;38
28;39;33;30;38
28;39;33;30;37
28;38;33;30;38
28;39;32;30;38
28;39;32;30;38
28;39;33;30;38
28;39;35;30;38
28;39;34;30;38
28;39;32;30;38
28;39;32;30;38
28;38;32;30;38
28;39;32;30;37
28;39;33;30;37
28;39;33;30;38
29;39;34;30;38
28;39;33;30;38
28;39;32;30;38
28;39;32;30;38
28;39;34;30;38
28;39;32;30;38
29;39;34;30;38
27;38;32;30;38
28;39;33;31;38
28;39;32;30;38
27;39;34;30;38
28;39;34;30;38
28;39;32;30;38
28;39;33;30;38
27;39;32;30;38
28;39;35;31;38
28;39;35;30;38
28;38;33;30;38
28;39;32;30;38
28;39;32;31;38
28;38;35;30;38
28;39;35;30;38
28;39;33;30;38
28;39;33;30;37
28;39;34;31;38
28;39;33;30;38
28;39;35;30;38
28;39;34;30;38
28;39;34;30;38
28;39;34;30;38
28;39;35;30;38
28;39;33;30;38
28;39;35;30;38
28;39;34;30;38
28;39;33;30;38
28;38;35;30;38
28;39;34;30;38
28;38;32;30;38
28;38;33;30;38
28;39;35;30;38
28;38;32;30;38
28;38;33;30;38
28;39;32;30;38
28;39;33;30;37
28;39;34;30;38
28;39;32;31;38
28;39;34;30;37
28;39;35;30;38
29;39;33;30;38
28;39;35;30;38
28;39;34;30;38
28;39;34;30;38
28;39;34;30;38
28;39;33;30;38
28;39;34;30;38
28;39;32;31;38
28;39;35;31;38
28;39;35;30;37
28;39;34;30;38
28;39;33;31;38
28;39;33;31;38
28;39;33;30;37
28;39;35;31;38
28;39;34;30;38
28;39;34;30;38
28;39;33;30;38
28;39;33;30;38
28;39;36;31;38
28;39;35;30;38
28;39;34;30;38
28;39;33;30;38
28;39;35;30;38
28;39;36;30;38
28;39;36;30;38
28;39;36;30;38
28;38;37;30;38
28;39;37;30;38
28;39;35;30;38
28;38;36;30;38
28;39;35;30;38
28;38;35;30;38
28;39;34;30;38
29;38;34;30;38
28;39;36;30;38
28;39;35;30;38
28;38;36;30;38
29;38;34;30;38
28;39;34;30;38
29;39;37;30;38
29;39;35;30;38
28;38;34;30;38
28;39;35;30;38
28;38;34;30;38
28;39;34;30;38
29;39;36;30;38
28;38;35;30;38
29;39;36;30;38
28;38;35;30;38
28;39;36;30;38
29;38;37;30;38
29;39;35;30;38
28;39;34;30;38
29;39;36;30;38
29;38;34;30;38
28;39;34;30;38
28;39;34;30;38
29;38;33;30;38
29;39;35;31;38
29;39;33;30;39
29;39;35;30;38
29;39;35;30;38
29;39;33;30;38
29;38;35;30;38
28;38;35;30;38
29;39;35;30;38
29;39;34;30;37
29;38;36;30;38
29;39;34;30;38
29;38;35;30;38
29;38;33;30;38
29;38;34;30;38
29;39;33;30;39
29;38;32;30;38
29;39;32;30;38
29;38;31;30;38
29;39;31;30;37
29;39;31;30;38
29;38;33;30;38
29;38;30;31;38
29;38;31;30;37
29;39;31;30;38
30;38;32;30;38
29;39;31;30;38
29;39;32;31;38
29;38;33;30;37
29;39;31;30;38
29;38;32;30;38
30;39;32;30;38
29;39;32;30;38
29;39;33;30;38
29;38;31;31;38
29;39;31;31;38
29;39;34;30;38
29;39;32;30;38
29;39;34;31;38
29;38;34;30;38
29;39;34;30;37
29;39;33;30;38
29;39;32;31;38
29;38;34;30;38
29;39;34;30;38
29;39;35;30;38
30;39;35;30;38
29;39;34;30;38
29;39;33;30;38
30;39;36;31;38
29;39;36;30;38
30;38;34;31;38
30;39;36;30;38
30;39;36;30;38
28;39;35;30;38
29;39;35;30;38
29;39;36;30;38
29;39;36;30;38
29;39;36;30;38
29;38;34;30;38
29;39;34;30;38
29;39;35;30;38
30;39;34;30;38
30;39;36;30;38
30;39;33;30;38
29;39;35;30;38
30;39;33;30;38
29;39;34;30;38
30;38;36;30;38
30;38;33;30;37
30;38;35;31;38
30;39;36;30;38
30;38;34;31;38
30;39;35;31;38
29;39;36;30;38
30;39;35;31;38
29;39;35;30;38
31;38;36;30;38
30;39;34;31;38
30;38;37;31;38
30;39;34;30;38
30;39;34;30;38
30;39;34;30;38
30;38;34;31;38
30;39;33;31;38
30;39;35;30;38
30;38;33;31;38
30;39;33;31;37
30;38;34;30;38
30;39;32;31;38
30;39;34;30;38
30;39;34;30;38
30;39;32;30;38
30;39;33;31;38
30;39;33;30;38
30;38;33;30;38
30;39;34;30;38
29;39;34;30;38
30;39;32;30;38
30;39;32;30;38
31;38;31;30;38
30;39;33;30;38
30;39;33;30;38
30;39;32;31;38
30;39;34;30;38
30;39;34;31;38
30;39;34;31;38
30;38;32;31;38
30;39;32;30;38
30;39;35;30;38
30;39;32;30;38
30;39;34;31;38
31;39;34;30;38
30;39;36;31;38
30;38;35;30;38
31;39;36;30;38
30;39;36;30;37
30;38;34;31;38
30;38;36;30;38
30;39;35;30;38
30;39;36;31;38
30;39;37;30;38
30;39;35;31;38
30;39;37;30;37
30;38;35;30;38
31;39;37;30;38
30;38;37;30;38
30;38;35;30;38
30;39;37;30;38
30;38;36;30;38
31;38;36;30;37
30;39;35;30;37
30;39;35;30;38
31;38;35;30;38
31;38;35;31;38
30;38;35;31;37
30;39;34;30;38
30;38;34;30;37
31;38;35;30;37
31;38;35;31;37
31;38;34;30;38
30;38;33;30;37
31;38;33;30;38
30;38;32;30;37
31;39;34;31;37
31;38;32;30;38
30;38;35;31;38
30;38;33;31;38
30;38;34;30;38
31;38;33;31;37
30;38;34;30;38
30;39;34;30;38
31;38;35;30;38
31;38;35;30;38
30;38;34;30;38
31;38;34;31;38
30;39;35;30;38
30;38;33;31;38
31;38;34;31;38
31;38;35;30;38
31;38;32;30;38
31;39;33;30;38
30;38;33;31;37
31;39;34;30;38
31;38;33;30;38
30;39;34;31;38
30;39;34;31;38
31;39;33;30;38
31;39;32;30;37
31;38;32;30;38
31;39;31;30;38
31;38;33;31;38
31;39;32;30;38
31;38;31;30;38
31;39;33;31;38
31;39;33;31;37
31;38;33;31;37
31;38;32;30;38
31;38;33;30;37
31;39;34;30;38
31;39;35;31;38
31;39;33;30;38
31;38;35;30;37
31;38;35;30;37
31;39;33;30;38
31;39;34;31;37
31;38;33;31;37
31;38;35;31;37
31;39;32;31;38
31;38;35;31;37
31;38;33;30;37
31;38;35;31;37
31;38;33;30;38
31;39;34;30;38
31;39;34;31;38
31;38;33;31;38
31;39;35;30;37
31;39;33;30;37
31;39;34;31;38
30;38;35;31;36
31;38;35;31;38
31;39;34;30;37
31;38;35;30;37
31;38;33;30;37
31;39;32;31;38
31;39;34;30;38
31;39;33;30;38
31;38;34;31;38
31;38;35;31;38
31;38;36;30;38
31;38;36;31;38
32;39;36;31;38
31;38;37;30;38
31;38;38;31;38
31;38;37;31;38
32;38;35;31;38
31;38;36;31;37
31;38;37;30;38
31;38;35;31;38
31;39;36;31;38
31;39;37;31;37
31;38;36;30;37
31;38;34;31;38
31;39;35;30;37
31;39;35;31;37
32;38;36;30;37
31;38;33;30;38
31;39;33;31;37
32;39;34;31;37
31;39;34;31;37
31;38;34;30;38
31;38;35;30;38
32;38;36;31;37
31;39;33;30;38
31;38;35;31;37
31;39;37;31;38
31;38;35;31;38
31;38;35;31;38
32;38;37;31;37
31;38;35;31;37
32;39;34;30;38
32;39;34;30;37
31;39;36;30;38
32;38;36;31;38
31;39;37;30;37
32;38;34;31;38
32;38;35;30;37
31;38;34;30;38
31;38;34;31;38
32;39;35;30;38
31;38;35;31;38
31;38;35;30;37
31;38;37;31;38
31;38;35;30;38
32;38;35;31;38
32;38;35;31;38
32;38;36;31;38
32;38;36;31;38
31;39;36;30;37
32;39;34;31;37
31;38;33;31;38
32;38;35;31;37
32;39;35;31;37
32;38;32;30;38
32;39;36;31;38
31;39;35;31;38
31;38;33;31;38
32;39;33;31;37
31;38;33;30;38
32;38;33;31;38
32;39;34;31;38
32;39;33;31;38
32;39;35;31;38
32;38;32;30;38
32;38;33;30;38
32;38;34;31;38
32;38;32;31;38
32;38;34;31;38
32;38;35;30;38
32;38;33;30;38
32;38;34;30;37
32;38;36;31;38
32;38;36;31;38
32;38;35;30;38
32;38;35;30;38
32;38;34;31;38
32;39;34;31;38
32;38;34;30;38
32;38;32;31;38
31;38;34;30;38
32;39;35;31;38
32;38;35;31;38
32;38;34;30;38
32;38;34;30;38
31;38;35;31;38
31;39;34;31;38
32;39;35;31;39
32;38;33;30;37
32;38;33;31;38
32;38;33;31;38
32;39;34;31;38
32;38;35;31;38
32;39;32;31;38
32;38;36;31;38
32;38;33;30;38
32;38;35;30;38
32;38;35;31;37
32;38;34;31;37
32;39;36;31;38
32;38;34;30;37
32;38;34;31;38
32;38;34;30;38
32;38;35;30;38
32;39;33;30;38
32;38;35;31;38
32;38;35;30;38
32;38;33;31;38
32;39;34;31;39
32;38;35;31;38
32;39;34;31;38
32;38;34;31;38
32;38;36;30;38
32;38;33;31;38
32;39;36;31;38
32;38;34;31;38
32;38;36;31;38
33;38;36;31;38
32;38;36;31;38
32;38;34;31;38
32;39;33;31;37
32;39;36;30;38
32;38;37;30;38
32;38;37;31;37
33;38;34;31;38
32;39;37;31;38
32;38;36;31;38
32;38;36;31;37
32;39;35;31;38
32;39;38;31;38
32;38;37;31;38
32;38;37;30;38
32;39;38;30;38
32;39;37;30;38
32;39;38;30;38
32;38;37;30;38
32;38;35;31;38
33;38;38;30;38
32;39;37;31;38
32;38;35;31;38
32;38;34;31;38
32;38;35;31;38
33;38;37;31;39
33;39;34;31;38
33;38;34;31;38
32;38;34;31;38
32;39;36;30;38
32;38;35;30;38
33;39;33;31;38
32;38;33;30;38
33;38;33;31;38
33;38;32;31;38
33;38;32;31;38
33;39;33;31;38
32;38;33;31;38
33;38;35;31;38
32;39;33;31;38
32;39;35;31;38
32;39;34;31;38
32;38;34;31;37
32;38;36;31;37
32;38;34;31;37
33;38;35;31;38
33;38;34;31;38
33;38;36;31;38
32;38;35;30;38
33;39;34;31;38
32;38;36;31;37
32;38;35;31;38
33;38;34;31;37
32;38;34;31;38
32;38;36;31;38
32;38;34;31;38
32;38;33;30;38
32;38;34;31;38
32;38;34;31;38
32;39;34;31;38
33;39;35;31;38
33;38;33;31;38
33;38;35;31;38
32;38;35;31;37
32;38;36;31;38
33;38;33;30;38
33;38;33;30;38
33;38;35;31;38
33;39;33;31;38
33;39;35;31;39
33;39;33;31;38
33;38;36;30;37
33;38;33;31;37
33;39;33;31;38
33;39;34;31;37
33;38;34;31;38
32;38;35;31;38
32;39;33;31;38
33;38;34;31;38
33;38;36;31;37
33;38;34;30;38
33;39;34;31;37
33;38;35;31;38
32;39;35;31;38
33;38;36;31;38
33;38;37;31;37
33;38;34;30;38
33;38;34;30;38
33;39;34;31;38
32;38;36;31;38
33;38;36;31;38
32;38;36;31;38
33;38;36;31;38
33;38;37;31;38
33;38;37;31;38
33;38;35;31;38
32;38;34;30;37
32;38;37;31;38
33;39;36;31;37
33;38;36;31;38
32;38;34;31;38
32;39;37;31;38
33;38;35;31;38
32;38;36;31;38
32;38;35;31;38
33;39;35;31;38
33;38;34;31;38
33;38;35;31;38
33;38;34;31;38
33;38;34;31;38
33;38;33;31;38
33;38;34;31;38
33;39;35;31;38
33;38;35;31;38
33;38;33;31;38
33;38;34;31;38
33;39;36;31;38
33;38;36;31;38
33;38;33;31;38
33;39;34;31;38
33;39;36;31;38
33;38;34;31;38
33;39;35;31;38
33;38;34;31;38
33;38;33;31;38
32;39;33;31;38
33;38;35;31;38
32;38;33;31;37
33;38;35;31;38
33;38;35;31;38
33;38;35;31;38
33;38;33;30;38
33;38;34;31;38
33;38;35;31;38
34;39;36;31;38
33;39;34;31;38
33;38;35;31;37
33;38;36;31;37
33;38;37;31;37
33;38;35;31;38
33;38;36;31;37
33;38;36;31;37
33;38;36;31;38
33;39;35;31;37
33;38;36;30;38
33;38;34;31;38
33;39;34;31;38
33;38;36;31;38
33;39;33;31;37
33;38;34;31;38
32;38;36;31;37
33;38;36;31;38
34;38;36;30;38
33;39;36;31;38
33;38;36;31;38
33;38;38;31;38
33;38;36;30;38
33;39;36;31;38
34;39;38;30;37
33;38;36;31;37
33;38;35;31;38
33;38;36;31;38
33;38;37;30;38
33;38;35;31;38
33;38;37;31;37
33;38;34;31;38
33;38;35;31;37
32;38;35;31;38
33;38;34;31;38
33;38;33;31;38
33;38;33;31;38
33;38;35;31;37
33;38;34;31;38
33;38;32;31;38
33;39;34;31;37
33;38;34;31;38
33;38;35;31;38
33;38;35;31;38
33;38;33;31;37
33;38;34;31;38
33;38;34;31;38
33;39;32;31;38
33;38;34;31;38
34;38;32;31;38
33;38;35;31;38
33;38;35;31;38
33;38;33;31;38
33;38;35;31;38
33;38;33;31;38
33;38;35;31;37
34;38;34;31;38
33;38;34;31;38
33;38;36;31;38
33;39;33;31;37
33;38;36;31;38
33;38;35;31;37
33;38;36;31;38
33;38;36;31;37
33;38;35;31;37
33;38;37;31;38
34;38;34;31;38
34;38;35;31;37
33;38;36;31;38
33;38;37;31;38
34;38;36;31;38
34;38;34;31;38
33;38;36;31;37
33;38;35;31;38
33;38;34;31;38
34;38;33;31;38
33;38;35;31;37
33;38;33;31;38
33;38;35;30;37
33;38;34;31;38
34;38;36;31;38
33;38;34;31;38
33;38;36;31;38
33;38;37;31;38
33;38;35;31;38
34;39;35;30;37
33;38;37;31;38
34;38;34;31;38
33;38;34;31;37
34;38;36;31;38
34;38;34;31;38
34;38;35;31;38
33;38;35;31;37
33;38;36;31;38
33;38;36;31;38
34;38;34;31;38
34;38;36;31;38
34;38;37;31;37
34;38;35;31;38
33;38;37;31;38
34;39;37;31;38
33;38;37;31;38
34;38;38;31;38
33;38;38;31;38
34;39;37;31;38
33;38;36;31;38
34;38;36;31;38
34;38;36;31;37
34;38;38;31;38
