t1;t2;t3;t4;t5;;;;;;;;;;;;;;
19;19;21;20;20;;;;;;;;;;;;;;
18;19;22;20;20;;;;;;;;;;;;;;
19;19;21;20;20;;;;;;;;;;;;;;
19;19;21;19;20;;;;;;;;;;;;;;
19;19;21;19;20;;;;;;;;;;;;;;
19;19;21;19;20;;;;;;;;;;;;;;
19;19;21;19;20;;;;;;;;;;;;;;
19;19;21;19;20;;;;;;;;;;;;;;
19;19;21;19;20;;;;;;;;;;;;;;
19;19;21;20;20;;;;;;;;;;;;;;
19;19;21;19;20;;;;;;;;;;;;;;
19;19;21;19;20;;;;;;;;;;;;;;
19;19;21;19;20;;;;;;;;;;;;;;
18;19;21;19;19;;;;;;;;;;;;;;
19;19;21;19;20;;;;;;;;;;;;;;
19;19;21;19;20;;;;;;;;;;;;;;
19;19;21;19;20;;;;;;;;;;;;;;
19;19;22;19;20;;;;;;;;;;;;;;
19;19;21;19;20;;;;;;;;;;;;;;
19;19;21;19;20;;;;;;;;;;;;;;
19;19;21;20;20;;;;;;;;;;;;;;
19;19;21;19;20;;;;;;;;;;;;;;
19;19;21;19;20;;;;;;;;;;;;;;
19;19;21;19;20;;;;;;;;;;;;;;
19;19;21;19;20;;;;;;;;;;;;;;
19;19;21;19;20;;;;;;;;;;;;;;
19;19;21;19;20;;;;;;;;;;;;;;
19;19;21;19;20;;;;;;;;;;;;;;
19;19;21;19;20;;;;;;;;;;;;;;
19;19;21;19;20;;;;;;;;;;;;;;
18;19;21;19;19;;;;;;;;;;;;;;
18;19;21;20;20;;;;;;;;;;;;;;
18;19;21;20;20;;;;;;;;;;;;;;
19;19;21;20;20;;;;;;;;;;;;;;
19;19;21;20;20;;;;;;;;;;;;;;
19;19;21;19;20;;;;;;;;;;;;;;
19;19;21;19;20;;;;;;;;;;;;;;
19;19;21;19;20;;;;;;;;;;;;;;
19;19;21;19;20;;;;;;;;;;;;;;
19;19;21;19;20;;;;;;;;;;;;;;
19;19;21;19;20;;;;;;;;;;;;;;
18;19;21;20;20;;;;;;;;;;;;;;
19;19;21;20;20;;;;;;;;;;;;;;
18;19;21;20;20;;;;;;;;;;;;;;
19;19;21;19;20;;;;;;;;;;;;;;
19;19;21;19;20;;;;;;;;;;;;;;
19;19;21;20;20;;;;;;;;;;;;;;
19;19;21;20;20;;;;;;;;;;;;;;
19;19;21;19;20;;;;;;;;;;;;;;
19;19;21;19;20;;;;;;;;;;;;;;
19;19;22;19;20;;;;;;;;;;;;;;
19;19;21;20;20;;;;;;;;;;;;;;
19;19;21;20;20;;;;;;;;;;;;;;
19;19;21;19;20;;;;;;;;;;;;;;
19;19;22;19;20;;;;;;;;;;;;;;
19;19;21;19;20;;;;;;;;;;;;;;
19;19;21;19;20;;;;;;;;;;;;;;
19;19;21;19;20;;;;;;;;;;;;;;
19;19;21;19;20;;;;;;;;;;;;;;
19;19;21;19;20;;;;;;;;;;;;;;
19;19;21;19;20;;;;;;;;;;;;;;
18;19;21;19;19;;;;;;;;;;;;;;
19;18;21;20;20;;;;;;;;;;;;;;
19;19;21;19;20;;;;;;;;;;;;;;
19;18;21;19;19;;;;;;;;;;;;;;
19;19;21;19;20;;;;;;;;;;;;;;
19;19;21;19;20;;;;;;;;;;;;;;
19;19;21;19;20;;;;;;;;;;;;;;
19;19;21;19;20;;;;;;;;;;;;;;
19;19;21;20;20;;;;;;;;;;;;;;
19;19;21;20;20;;;;;;;;;;;;;;
19;19;21;20;20;;;;;;;;;;;;;;
19;18;21;19;19;;;;;;;;;;;;;;
19;19;21;19;20;;;;;;;;;;;;;;
19;18;21;20;20;;;;;;;;;;;;;;
19;18;21;19;19;;;;;;;;;;;;;;
19;19;21;20;20;;;;;;;;;;;;;;
19;19;21;19;20;;;;;;;;;;;;;;
19;18;21;19;19;;;;;;;;;;;;;;
19;19;21;20;20;;;;;;;;;;;;;;
19;19;21;20;20;;;;;;;;;;;;;;
19;19;21;20;20;;;;;;;;;;;;;;
19;18;21;20;20;;;;;;;;;;;;;;
19;19;21;19;20;;;;;;;;;;;;;;
19;19;21;19;20;;;;;;;;;;;;;;
19;18;21;20;20;;;;;;;;;;;;;;
19;19;21;20;20;;;;;;;;;;;;;;
19;19;21;19;20;;;;;;;;;;;;;;
19;19;21;19;20;;;;;;;;;;;;;;
19;18;21;19;19;;;;;;;;;;;;;;
19;19;22;19;20;;;;;;;;;;;;;;
18;19;21;20;20;;;;;;;;;;;;;;
19;18;21;20;20;;;;;;;;;;;;;;
19;19;21;20;20;;;;;;;;;;;;;;
19;19;21;20;20;;;;;;;;;;;;;;
19;19;21;19;20;;;;;;;;;;;;;;
19;19;21;19;20;;;;;;;;;;;;;;
19;18;21;19;19;;;;;;;;;;;;;;
19;19;21;19;20;;;;;;;;;;;;;;
19;18;21;20;20;;;;;;;;;;;;;;
19;18;21;20;20;;;;;;;;;;;;;;
19;18;21;19;19;;;;;;;;;;;;;;
19;19;21;20;20;;;;;;;;;;;;;;
19;18;21;19;19;;;;;;;;;;;;;;
19;18;21;20;20;;;;;;;;;;;;;;
19;19;21;19;20;;;;;;;;;;;;;;
19;19;21;20;20;;;;;;;;;;;;;;
19;18;21;20;20;;;;;;;;;;;;;;
19;19;21;19;20;;;;;;;;;;;;;;
19;19;21;20;20;;;;;;;;;;;;;;
19;19;21;19;20;;;;;;;;;;;;;;
19;18;21;19;19;;;;;;;;;;;;;;
19;18;21;20;20;;;;;;;;;;;;;;
19;19;21;20;20;;;;;;;;;;;;;;
19;19;21;20;20;;;;;;;;;;;;;;
19;18;21;19;19;;;;;;;;;;;;;;
19;19;21;20;20;;;;;;;;;;;;;;
19;19;21;20;20;;;;;;;;;;;;;;
19;19;21;19;20;;;;;;;;;;;;;;
19;19;21;19;20;;;;;;;;;;;;;;
19;19;21;19;20;;;;;;;;;;;;;;
18;18;21;20;19;;;;;;;;;;;;;;
19;19;21;20;20;;;;;;;;;;;;;;
19;18;21;20;20;;;;;;;;;;;;;;
18;18;21;19;19;;;;;;;;;;;;;;
19;19;21;19;20;;;;;;;;;;;;;;
19;18;21;19;19;;;;;;;;;;;;;;
19;19;21;19;20;;;;;;;;;;;;;;
19;19;21;19;20;;;;;;;;;;;;;;
19;19;21;19;20;;;;;;;;;;;;;;
19;18;22;19;20;;;;;;;;;;;;;;
19;18;21;20;20;;;;;;;;;;;;;;
19;18;21;20;20;;;;;;;;;;;;;;
19;19;21;19;20;;;;;;;;;;;;;;
19;18;21;20;20;;;;;;;;;;;;;;
19;18;21;19;19;;;;;;;;;;;;;;
19;19;22;20;20;;;;;;;;;;;;;;
19;18;21;20;20;;;;;;;;;;;;;;
19;18;21;19;19;;;;;;;;;;;;;;
18;18;21;19;19;;;;;;;;;;;;;;
19;19;21;19;20;;;;;;;;;;;;;;
19;19;21;19;20;;;;;;;;;;;;;;
19;19;21;20;20;;;;;;;;;;;;;;
19;19;21;20;20;;;;;;;;;;;;;;
19;19;21;19;20;;;;;;;;;;;;;;
19;19;21;19;20;;;;;;;;;;;;;;
19;18;21;19;19;;;;;;;;;;;;;;
19;18;21;19;19;;;;;;;;;;;;;;
19;18;21;19;19;;;;;;;;;;;;;;
19;19;21;19;20;;;;;;;;;;;;;;
19;19;21;19;20;;;;;;;;;;;;;;
18;19;21;19;19;;;;;;;;;;;;;;
19;18;21;19;19;;;;;;;;;;;;;;
19;19;21;19;20;;;;;;;;;;;;;;
18;18;21;19;19;;;;;;;;;;;;;;
19;18;21;19;19;;;;;;;;;;;;;;
18;18;21;19;19;;;;;;;;;;;;;;
19;19;21;19;20;;;;;;;;;;;;;;
19;19;21;19;20;;;;;;;;;;;;;;
19;19;21;19;20;;;;;;;;;;;;;;
19;18;21;19;19;;;;;;;;;;;;;;
19;19;21;19;20;;;;;;;;;;;;;;
19;18;21;19;19;;;;;;;;;;;;;;
19;19;21;19;20;;;;;;;;;;;;;;
19;18;21;19;19;;;;;;;;;;;;;;
19;18;21;19;19;;;;;;;;;;;;;;
19;18;21;19;19;;;;;;;;;;;;;;
19;19;21;19;20;;;;;;;;;;;;;;
19;18;21;19;19;;;;;;;;;;;;;;
19;19;21;20;20;;;;;;;;;;;;;;
19;19;21;20;20;;;;;;;;;;;;;;
18;18;21;19;19;;;;;;;;;;;;;;
19;19;21;19;20;;;;;;;;;;;;;;
19;18;21;19;19;;;;;;;;;;;;;;
19;19;21;19;20;;;;;;;;;;;;;;
19;19;21;19;20;;;;;;;;;;;;;;
18;18;21;19;19;;;;;;;;;;;;;;
18;19;21;19;19;;;;;;;;;;;;;;
19;18;21;19;19;;;;;;;;;;;;;;
19;18;21;19;19;;;;;;;;;;;;;;
19;19;21;19;20;;;;;;;;;;;;;;
18;19;20;20;19;;;;;;;;;;;;;;
19;19;21;20;20;;;;;;;;;;;;;;
19;18;21;19;19;;;;;;;;;;;;;;
19;18;21;19;19;;;;;;;;;;;;;;
19;18;21;19;19;;;;;;;;;;;;;;
18;18;21;19;19;;;;;;;;;;;;;;
19;18;21;19;19;;;;;;;;;;;;;;
19;18;21;19;19;;;;;;;;;;;;;;
19;19;21;20;20;;;;;;;;;;;;;;
19;18;21;19;19;;;;;;;;;;;;;;
19;19;21;19;20;;;;;;;;;;;;;;
19;18;21;19;19;;;;;;;;;;;;;;
19;18;21;19;19;;;;;;;;;;;;;;
18;18;21;19;19;;;;;;;;;;;;;;
19;19;21;19;20;;;;;;;;;;;;;;
19;18;21;19;19;;;;;;;;;;;;;;
19;19;21;19;20;;;;;;;;;;;;;;
19;19;21;19;20;;;;;;;;;;;;;;
19;19;21;19;20;;;;;;;;;;;;;;
19;19;21;19;20;;;;;;;;;;;;;;
18;18;21;19;19;;;;;;;;;;;;;;
19;19;21;20;20;;;;;;;;;;;;;;
19;18;21;20;20;;;;;;;;;;;;;;
19;18;21;20;20;;;;;;;;;;;;;;
19;19;21;19;20;;;;;;;;;;;;;;
18;19;21;19;19;;;;;;;;;;;;;;
19;19;21;19;20;;;;;;;;;;;;;;
19;19;21;19;20;;;;;;;;;;;;;;
18;19;21;19;19;;;;;;;;;;;;;;
19;18;21;19;19;;;;;;;;;;;;;;
18;19;21;19;19;;;;;;;;;;;;;;
19;18;21;19;19;;;;;;;;;;;;;;
18;19;21;19;19;;;;;;;;;;;;;;
19;18;21;19;19;;;;;;;;;;;;;;
18;19;21;19;19;;;;;;;;;;;;;;
18;19;21;19;19;;;;;;;;;;;;;;
19;18;21;19;19;;;;;;;;;;;;;;
19;19;21;19;20;;;;;;;;;;;;;;
19;19;21;19;20;;;;;;;;;;;;;;
19;19;21;19;20;;;;;;;;;;;;;;
19;18;21;19;19;;;;;;;;;;;;;;
19;19;21;19;20;;;;;;;;;;;;;;
19;19;21;19;20;;;;;;;;;;;;;;
18;18;21;19;19;;;;;;;;;;;;;;
19;18;21;19;19;;;;;;;;;;;;;;
19;19;21;19;20;;;;;;;;;;;;;;
19;18;21;19;19;;;;;;;;;;;;;;
18;19;21;19;19;;;;;;;;;;;;;;
19;19;21;19;20;;;;;;;;;;;;;;
19;18;21;19;19;;;;;;;;;;;;;;
19;19;21;19;20;;;;;;;;;;;;;;
19;19;21;19;20;;;;;;;;;;;;;;
19;19;21;19;20;;;;;;;;;;;;;;
20;18;21;19;20;;;;;;;;;;;;;;
20;18;22;19;20;;;;;;;;;;;;;;
20;18;21;19;20;;;;;;;;;;;;;;
21;18;21;19;20;;;;;;;;;;;;;;
21;19;21;19;20;;;;;;;;;;;;;;
22;19;21;19;20;;;;;;;;;;;;;;
21;19;21;19;20;;;;;;;;;;;;;;
22;19;21;20;21;;;;;;;;;;;;;;
23;19;21;19;21;;;;;;;;;;;;;;
23;19;21;19;21;;;;;;;;;;;;;;
23;19;21;19;21;;;;;;;;;;;;;;
24;19;21;19;21;;;;;;;;;;;;;;
24;19;22;20;21;;;;;;;;;;;;;;
25;19;21;19;21;;;;;;;;;;;;;;
26;19;21;19;21;;;;;;;;;;;;;;
26;18;21;19;21;;;;;;;;;;;;;;
26;19;21;19;21;;;;;;;;;;;;;;
27;18;21;19;21;;;;;;;;;;;;;;
27;19;21;19;22;;;;;;;;;;;;;;
27;18;21;19;21;;;;;;;;;;;;;;
28;18;21;19;22;;;;;;;;;;;;;;
27;19;21;19;22;;;;;;;;;;;;;;
28;19;21;19;22;;;;;;;;;;;;;;
29;19;21;19;22;;;;;;;;;;;;;;
29;19;21;19;22;;;;;;;;;;;;;;
28;19;21;19;22;;;;;;;;;;;;;;
29;19;21;19;22;;;;;;;;;;;;;;
30;19;21;19;22;;;;;;;;;;;;;;
29;19;21;20;22;;;;;;;;;;;;;;
29;19;21;19;22;;;;;;;;;;;;;;
29;19;21;19;22;;;;;;;;;;;;;;
30;19;21;19;22;;;;;;;;;;;;;;
30;19;21;19;22;;;;;;;;;;;;;;
30;18;21;20;22;;;;;;;;;;;;;;
31;19;20;19;22;;;;;;;;;;;;;;
30;19;21;20;23;;;;;;;;;;;;;;
30;19;21;19;22;;;;;;;;;;;;;;
31;19;21;19;23;;;;;;;;;;;;;;
31;18;21;19;22;;;;;;;;;;;;;;
31;19;21;19;23;;;;;;;;;;;;;;
31;19;21;20;23;;;;;;;;;;;;;;
31;19;21;19;23;;;;;;;;;;;;;;
32;19;21;19;23;;;;;;;;;;;;;;
32;19;21;19;23;;;;;;;;;;;;;;
32;19;21;19;23;;;;;;;;;;;;;;
32;19;21;19;23;;;;;;;;;;;;;;
32;18;20;19;22;;;;;;;;;;;;;;
33;19;21;20;23;;;;;;;;;;;;;;
32;19;21;19;23;;;;;;;;;;;;;;
32;19;21;19;23;;;;;;;;;;;;;;
32;19;21;19;23;;;;;;;;;;;;;;
33;18;21;19;23;;;;;;;;;;;;;;
33;19;21;19;23;;;;;;;;;;;;;;
32;18;21;19;23;;;;;;;;;;;;;;
33;19;21;19;23;;;;;;;;;;;;;;
33;18;21;20;23;;;;;;;;;;;;;;
33;18;21;19;23;;;;;;;;;;;;;;
33;19;21;19;23;;;;;;;;;;;;;;
33;19;21;19;23;;;;;;;;;;;;;;
33;19;21;20;23;;;;;;;;;;;;;;
33;19;21;19;23;;;;;;;;;;;;;;
34;18;21;19;23;;;;;;;;;;;;;;
34;18;21;19;23;;;;;;;;;;;;;;
33;18;21;19;23;;;;;;;;;;;;;;
33;20;21;19;23;;;;;;;;;;;;;;
33;19;21;19;23;;;;;;;;;;;;;;
33;18;21;19;23;;;;;;;;;;;;;;
34;19;21;19;23;;;;;;;;;;;;;;
33;19;21;20;23;;;;;;;;;;;;;;
34;19;21;20;24;;;;;;;;;;;;;;
34;19;21;20;24;;;;;;;;;;;;;;
34;19;20;19;23;;;;;;;;;;;;;;
34;19;21;19;23;;;;;;;;;;;;;;
34;19;21;19;23;;;;;;;;;;;;;;
34;19;21;19;23;;;;;;;;;;;;;;
35;19;21;20;24;;;;;;;;;;;;;;
35;19;21;20;24;;;;;;;;;;;;;;
34;19;21;20;24;;;;;;;;;;;;;;
35;19;21;20;24;;;;;;;;;;;;;;
35;19;21;20;24;;;;;;;;;;;;;;
35;18;21;19;23;;;;;;;;;;;;;;
35;18;21;20;24;;;;;;;;;;;;;;
35;18;21;20;24;;;;;;;;;;;;;;
34;19;21;20;24;;;;;;;;;;;;;;
34;18;21;19;23;;;;;;;;;;;;;;
35;19;21;19;24;;;;;;;;;;;;;;
35;19;21;20;24;;;;;;;;;;;;;;
35;19;21;19;24;;;;;;;;;;;;;;
35;19;21;19;24;;;;;;;;;;;;;;
35;19;21;20;24;;;;;;;;;;;;;;
35;19;21;20;24;;;;;;;;;;;;;;
36;18;21;20;24;;;;;;;;;;;;;;
35;19;21;20;24;;;;;;;;;;;;;;
35;19;21;20;24;;;;;;;;;;;;;;
35;18;21;19;23;;;;;;;;;;;;;;
35;18;21;20;24;;;;;;;;;;;;;;
36;19;21;19;24;;;;;;;;;;;;;;
35;18;21;20;24;;;;;;;;;;;;;;
36;19;21;19;24;;;;;;;;;;;;;;
35;19;21;19;24;;;;;;;;;;;;;;
36;19;21;20;24;;;;;;;;;;;;;;
35;19;21;19;24;;;;;;;;;;;;;;
36;19;21;20;24;;;;;;;;;;;;;;
35;19;21;20;24;;;;;;;;;;;;;;
36;18;21;19;24;;;;;;;;;;;;;;
36;18;21;19;24;;;;;;;;;;;;;;
36;19;21;20;24;;;;;;;;;;;;;;
36;19;21;20;24;;;;;;;;;;;;;;
37;19;21;20;24;;;;;;;;;;;;;;
36;19;21;20;24;;;;;;;;;;;;;;
36;18;21;19;24;;;;;;;;;;;;;;
36;19;21;20;24;;;;;;;;;;;;;;
36;19;21;20;24;;;;;;;;;;;;;;
36;19;20;19;24;;;;;;;;;;;;;;
36;19;21;20;24;;;;;;;;;;;;;;
36;18;21;20;24;;;;;;;;;;;;;;
37;19;21;20;24;;;;;;;;;;;;;;
36;19;21;20;24;;;;;;;;;;;;;;
37;19;21;20;24;;;;;;;;;;;;;;
36;19;21;20;24;;;;;;;;;;;;;;
36;18;20;20;24;;;;;;;;;;;;;;
36;19;21;20;24;;;;;;;;;;;;;;
36;19;21;20;24;;;;;;;;;;;;;;
36;19;21;19;24;;;;;;;;;;;;;;
36;19;21;19;24;;;;;;;;;;;;;;
36;19;21;20;24;;;;;;;;;;;;;;
36;19;21;19;24;;;;;;;;;;;;;;
36;19;21;20;24;;;;;;;;;;;;;;
37;19;21;19;24;;;;;;;;;;;;;;
37;19;21;19;24;;;;;;;;;;;;;;
37;19;21;20;24;;;;;;;;;;;;;;
37;19;21;19;24;;;;;;;;;;;;;;
36;18;21;20;24;;;;;;;;;;;;;;
36;18;21;20;24;;;;;;;;;;;;;;
36;18;21;19;24;;;;;;;;;;;;;;
37;19;21;20;24;;;;;;;;;;;;;;
37;18;21;20;24;;;;;;;;;;;;;;
37;19;21;20;24;;;;;;;;;;;;;;
37;19;21;20;24;;;;;;;;;;;;;;
36;18;20;20;24;;;;;;;;;;;;;;
37;19;21;20;24;;;;;;;;;;;;;;
37;18;21;20;24;;;;;;;;;;;;;;
37;18;21;20;24;;;;;;;;;;;;;;
37;18;21;19;24;;;;;;;;;;;;;;
36;18;21;20;24;;;;;;;;;;;;;;
36;18;21;19;24;;;;;;;;;;;;;;
37;18;21;20;24;;;;;;;;;;;;;;
37;18;21;20;24;;;;;;;;;;;;;;
37;19;21;20;24;;;;;;;;;;;;;;
37;19;21;20;24;;;;;;;;;;;;;;
37;18;20;20;24;;;;;;;;;;;;;;
37;19;21;19;24;;;;;;;;;;;;;;
38;19;21;20;25;;;;;;;;;;;;;;
38;19;21;19;24;;;;;;;;;;;;;;
37;18;21;19;24;;;;;;;;;;;;;;
36;19;21;19;24;;;;;;;;;;;;;;
36;19;21;20;24;;;;;;;;;;;;;;
37;19;21;20;24;;;;;;;;;;;;;;
37;19;21;20;24;;;;;;;;;;;;;;
37;19;21;20;24;;;;;;;;;;;;;;
38;19;21;20;25;;;;;;;;;;;;;;
37;19;21;20;24;;;;;;;;;;;;;;
38;19;21;20;25;;;;;;;;;;;;;;
38;19;21;20;25;;;;;;;;;;;;;;
37;18;21;19;24;;;;;;;;;;;;;;
37;19;21;19;24;;;;;;;;;;;;;;
37;18;21;20;24;;;;;;;;;;;;;;
37;19;20;20;24;;;;;;;;;;;;;;
38;19;21;20;25;;;;;;;;;;;;;;
37;18;21;20;24;;;;;;;;;;;;;;
37;18;21;20;24;;;;;;;;;;;;;;
38;19;20;20;24;;;;;;;;;;;;;;
38;19;21;20;25;;;;;;;;;;;;;;
38;19;20;20;24;;;;;;;;;;;;;;
38;19;21;19;24;;;;;;;;;;;;;;
38;19;20;20;24;;;;;;;;;;;;;;
38;19;21;19;24;;;;;;;;;;;;;;
37;19;21;19;24;;;;;;;;;;;;;;
38;19;21;20;25;;;;;;;;;;;;;;
37;18;21;20;24;;;;;;;;;;;;;;
38;19;21;20;25;;;;;;;;;;;;;;
38;18;21;20;24;;;;;;;;;;;;;;
37;18;21;20;24;;;;;;;;;;;;;;
38;18;21;19;24;;;;;;;;;;;;;;
37;19;21;19;24;;;;;;;;;;;;;;
38;18;21;20;24;;;;;;;;;;;;;;
37;18;21;20;24;;;;;;;;;;;;;;
37;18;21;19;24;;;;;;;;;;;;;;
38;19;21;19;24;;;;;;;;;;;;;;
38;18;21;20;24;;;;;;;;;;;;;;
39;19;21;20;25;;;;;;;;;;;;;;
37;19;21;20;24;;;;;;;;;;;;;;
38;19;21;20;25;;;;;;;;;;;;;;
38;18;21;20;24;;;;;;;;;;;;;;
37;19;21;20;24;;;;;;;;;;;;;;
38;19;21;20;25;;;;;;;;;;;;;;
37;19;21;20;24;;;;;;;;;;;;;;
38;19;21;20;25;;;;;;;;;;;;;;
38;19;21;20;25;;;;;;;;;;;;;;
38;18;22;20;25;;;;;;;;;;;;;;
38;18;21;20;24;;;;;;;;;;;;;;
38;19;21;20;25;;;;;;;;;;;;;;
37;19;21;20;24;;;;;;;;;;;;;;
38;19;21;20;25;;;;;;;;;;;;;;
38;19;21;20;25;;;;;;;;;;;;;;
38;19;20;20;24;;;;;;;;;;;;;;
38;19;21;20;25;;;;;;;;;;;;;;
38;18;21;20;24;;;;;;;;;;;;;;
38;19;21;20;25;;;;;;;;;;;;;;
38;18;21;19;24;;;;;;;;;;;;;;
38;19;21;20;25;;;;;;;;;;;;;;
38;19;21;20;25;;;;;;;;;;;;;;
38;18;21;20;24;;;;;;;;;;;;;;
38;18;21;20;24;;;;;;;;;;;;;;
38;19;21;19;24;;;;;;;;;;;;;;
38;19;21;20;25;;;;;;;;;;;;;;
37;19;21;20;24;;;;;;;;;;;;;;
38;18;21;20;24;;;;;;;;;;;;;;
39;18;21;20;25;;;;;;;;;;;;;;
38;18;21;20;24;;;;;;;;;;;;;;
38;19;21;20;25;;;;;;;;;;;;;;
38;19;21;20;25;;;;;;;;;;;;;;
38;19;21;20;25;;;;;;;;;;;;;;
38;19;21;20;25;;;;;;;;;;;;;;
37;19;21;20;24;;;;;;;;;;;;;;
39;19;21;20;25;;;;;;;;;;;;;;
38;19;20;20;24;;;;;;;;;;;;;;
38;18;21;20;24;;;;;;;;;;;;;;
39;18;21;20;25;;;;;;;;;;;;;;
38;19;20;20;24;;;;;;;;;;;;;;
38;18;21;20;24;;;;;;;;;;;;;;
39;19;21;20;25;;;;;;;;;;;;;;
39;18;21;20;25;;;;;;;;;;;;;;
38;18;21;20;24;;;;;;;;;;;;;;
38;18;21;20;24;;;;;;;;;;;;;;
39;19;21;20;25;;;;;;;;;;;;;;
38;19;21;20;25;;;;;;;;;;;;;;
38;18;21;20;24;;;;;;;;;;;;;;
38;19;21;20;25;;;;;;;;;;;;;;
38;18;21;20;24;;;;;;;;;;;;;;
38;18;21;20;24;;;;;;;;;;;;;;
38;19;21;20;25;;;;;;;;;;;;;;
38;19;21;20;25;;;;;;;;;;;;;;
38;19;21;19;24;;;;;;;;;;;;;;
39;18;21;19;24;;;;;;;;;;;;;;
38;18;21;20;24;;;;;;;;;;;;;;
38;19;21;20;25;;;;;;;;;;;;;;
39;19;21;19;25;;;;;;;;;;;;;;
39;18;20;20;24;;;;;;;;;;;;;;
39;19;21;20;25;;;;;;;;;;;;;;
38;19;21;20;25;;;;;;;;;;;;;;
39;18;21;20;25;;;;;;;;;;;;;;
39;19;21;20;25;;;;;;;;;;;;;;
39;19;21;20;25;;;;;;;;;;;;;;
39;19;20;20;25;;;;;;;;;;;;;;
38;18;21;20;24;;;;;;;;;;;;;;
39;19;20;20;25;;;;;;;;;;;;;;
38;19;21;20;25;;;;;;;;;;;;;;
39;19;21;20;25;;;;;;;;;;;;;;
39;18;21;20;25;;;;;;;;;;;;;;
38;18;22;20;25;;;;;;;;;;;;;;
38;19;21;20;25;;;;;;;;;;;;;;
38;19;21;20;25;;;;;;;;;;;;;;
38;18;21;20;24;;;;;;;;;;;;;;
38;18;20;20;24;;;;;;;;;;;;;;
38;18;21;20;24;;;;;;;;;;;;;;
39;18;20;20;24;;;;;;;;;;;;;;
39;19;21;20;25;;;;;;;;;;;;;;
38;18;20;20;24;;;;;;;;;;;;;;
39;18;21;20;25;;;;;;;;;;;;;;
39;18;20;20;24;;;;;;;;;;;;;;
39;18;21;20;25;;;;;;;;;;;;;;
38;18;21;20;24;;;;;;;;;;;;;;
38;19;21;20;25;;;;;;;;;;;;;;
39;18;21;20;25;;;;;;;;;;;;;;
38;19;21;20;25;;;;;;;;;;;;;;
38;19;21;20;25;;;;;;;;;;;;;;
38;19;21;20;25;;;;;;;;;;;;;;
38;18;21;20;24;;;;;;;;;;;;;;
39;18;21;20;25;;;;;;;;;;;;;;
39;18;21;20;25;;;;;;;;;;;;;;
39;18;21;20;25;;;;;;;;;;;;;;
39;19;21;20;25;;;;;;;;;;;;;;
38;18;21;20;24;;;;;;;;;;;;;;
39;18;21;19;24;;;;;;;;;;;;;;
39;19;21;20;25;;;;;;;;;;;;;;
39;19;21;20;25;;;;;;;;;;;;;;
38;18;21;20;24;;;;;;;;;;;;;;
39;18;21;20;25;;;;;;;;;;;;;;
39;18;20;20;24;;;;;;;;;;;;;;
39;18;21;20;25;;;;;;;;;;;;;;
38;18;21;20;24;;;;;;;;;;;;;;
39;18;21;20;25;;;;;;;;;;;;;;
39;18;21;20;25;;;;;;;;;;;;;;
38;18;21;20;24;;;;;;;;;;;;;;
39;19;21;20;25;;;;;;;;;;;;;;
39;19;21;20;25;;;;;;;;;;;;;;
39;18;21;20;25;;;;;;;;;;;;;;
39;18;21;20;25;;;;;;;;;;;;;;
38;19;21;20;25;;;;;;;;;;;;;;
39;19;21;20;25;;;;;;;;;;;;;;
39;19;21;20;25;;;;;;;;;;;;;;
39;19;21;20;25;;;;;;;;;;;;;;
38;18;20;20;24;;;;;;;;;;;;;;
39;19;21;20;25;;;;;;;;;;;;;;
39;19;21;20;25;;;;;;;;;;;;;;
38;18;21;20;24;;;;;;;;;;;;;;
39;19;21;20;25;;;;;;;;;;;;;;
39;18;20;20;24;;;;;;;;;;;;;;
39;18;21;20;25;;;;;;;;;;;;;;
39;19;20;20;25;;;;;;;;;;;;;;
39;19;21;20;25;;;;;;;;;;;;;;
39;19;21;20;25;;;;;;;;;;;;;;
39;18;21;20;25;;;;;;;;;;;;;;
39;18;21;20;25;;;;;;;;;;;;;;
39;19;20;20;25;;;;;;;;;;;;;;
39;18;20;20;24;;;;;;;;;;;;;;
39;19;21;20;25;;;;;;;;;;;;;;
39;18;21;20;25;;;;;;;;;;;;;;
39;18;21;20;25;;;;;;;;;;;;;;
39;18;20;20;24;;;;;;;;;;;;;;
39;19;21;20;25;;;;;;;;;;;;;;
39;19;20;20;25;;;;;;;;;;;;;;
38;19;21;20;25;;;;;;;;;;;;;;
39;19;21;20;25;;;;;;;;;;;;;;
39;19;21;20;25;;;;;;;;;;;;;;
39;18;21;20;25;;;;;;;;;;;;;;
38;19;21;20;25;;;;;;;;;;;;;;
39;18;21;20;25;;;;;;;;;;;;;;
38;19;21;20;25;;;;;;;;;;;;;;
38;19;21;20;25;;;;;;;;;;;;;;
38;19;21;20;25;;;;;;;;;;;;;;
38;19;21;20;25;;;;;;;;;;;;;;
38;18;21;20;24;;;;;;;;;;;;;;
38;19;21;20;25;;;;;;;;;;;;;;
38;18;21;20;24;;;;;;;;;;;;;;
38;19;21;20;25;;;;;;;;;;;;;;
38;18;21;20;24;;;;;;;;;;;;;;
38;19;21;20;25;;;;;;;;;;;;;;
38;18;21;20;24;;;;;;;;;;;;;;
38;18;21;20;24;;;;;;;;;;;;;;
37;18;21;20;24;;;;;;;;;;;;;;
37;19;21;20;24;;;;;;;;;;;;;;
37;19;21;20;24;;;;;;;;;;;;;;
38;19;21;20;25;;;;;;;;;;;;;;
37;18;21;20;24;;;;;;;;;;;;;;
37;19;21;20;24;;;;;;;;;;;;;;
37;19;21;20;24;;;;;;;;;;;;;;
